"id","loan_tenure_in_months","loan_amount","status","date_created","date_won","company_id"
20817,6,12500.00,"accepted","2019-01-07 07:06:37","2019-01-10 03:45:07",319
20818,1,15000.00,"open application","2019-01-07 07:10:20",NULL,189
20819,12,35000.00,"accepted","2019-01-07 07:30:10","2019-01-14 00:06:00",198
20820,6,25000.00,"open application","2019-01-07 07:46:32",NULL,197
20822,12,150000.00,"rejected","2019-01-07 08:29:03",NULL,70
20823,6,18000.00,"rejected","2019-01-07 08:32:03",NULL,286
20824,24,45000.00,"open application","2019-01-07 08:38:03",NULL,224
20825,6,15000.00,"open application","2019-01-07 08:56:01",NULL,198
20826,24,15000.00,"rejected","2019-01-07 09:24:12",NULL,414
20827,6,14500.00,"accepted","2019-01-07 09:29:32","2019-01-10 04:42:31",414
20828,12,15000.00,"rejected","2019-01-07 09:41:10",NULL,198
20829,24,30000.00,"rejected","2019-01-07 09:50:30",NULL,146
20830,3,6000.00,"accepted","2019-01-07 09:51:57","2019-01-10 02:05:45",216
20831,1,5000.00,"rejected","2019-01-07 10:02:00",NULL,210
20832,12,80000.00,"accepted","2019-01-07 10:04:49","2019-01-10 07:07:02",214
20833,12,25000.00,"rejected","2019-01-07 10:46:44",NULL,380
20834,3,15000.00,"rejected","2019-01-07 11:16:58",NULL,127
20835,24,100000.00,"open application","2019-01-07 11:17:11",NULL,198
20836,12,137000.00,"accepted","2019-01-07 11:49:47","2019-01-10 01:56:14",382
20837,12,35000.00,"open application","2019-01-07 12:07:08",NULL,111
20837,12,35000.00,"open application","2019-01-07 12:07:08",NULL,732
20838,6,20000.00,"rejected","2019-01-07 12:56:01",NULL,74
20839,24,50000.00,"rejected","2019-01-07 14:04:42",NULL,66
20840,6,15000.00,"rejected","2019-01-07 14:11:49",NULL,414
20841,1,2000.00,"open application","2019-01-07 14:18:19",NULL,127
20842,6,10000.00,"accepted","2019-01-07 15:15:44","2019-01-15 06:26:33",414
20843,6,20000.00,"open application","2019-01-07 15:34:25",NULL,403
20844,6,12000.00,"accepted","2019-01-07 16:25:31","2019-02-14 10:06:37",395
20845,12,12000.00,"rejected","2019-01-07 16:48:17",NULL,395
20846,6,15000.00,"rejected","2019-01-07 18:43:44",NULL,403
20847,3,20000.00,"open application","2019-01-07 20:18:40",NULL,54
20848,6,23000.00,"accepted","2019-01-07 21:18:23","2019-01-16 00:30:38",385
20849,6,17500.00,"accepted","2019-01-07 21:51:36","2019-01-14 06:55:12",403
20850,12,25000.00,"rejected","2019-01-07 22:42:29",NULL,385
20851,12,15000.00,"open application","2019-01-07 22:44:52",NULL,355
20852,12,10000.00,"accepted","2019-01-07 23:43:31","2019-01-14 04:38:00",198
20853,3,25000.00,"open application","2019-01-07 23:46:09",NULL,254
20854,6,16000.00,"accepted","2019-01-07 23:58:31","2019-01-10 04:58:24",395
20855,12,40000.00,"rejected","2019-01-07 23:59:54",NULL,218
20856,6,15000.00,"rejected","2019-01-08 01:26:02",NULL,393
20857,6,5000.00,"rejected","2019-01-08 01:37:35",NULL,119
20858,12,47000.00,"accepted","2019-01-08 01:37:40","2019-01-14 06:01:19",307
20859,12,80000.00,"rejected","2019-01-08 01:50:13",NULL,298
20860,12,150000.00,"rejected","2019-01-08 01:52:39",NULL,70
20861,6,15000.00,"rejected","2019-01-08 02:15:18",NULL,393
20862,6,12000.00,"accepted","2019-01-08 02:35:20","2019-01-14 08:10:48",414
20863,24,50000.00,"rejected","2019-01-08 02:50:31",NULL,286
20864,6,15000.00,"rejected","2019-01-08 02:55:39",NULL,119
20865,6,15000.00,"open application","2019-01-08 02:58:13",NULL,198
20866,12,10000.00,"open application","2019-01-08 03:09:32",NULL,198
20867,6,10000.00,"rejected","2019-01-08 03:26:42",NULL,99
20868,12,39000.00,"rejected","2019-01-08 03:33:30",NULL,350
20869,6,10000.00,"accepted","2019-01-08 03:40:11","2019-01-10 05:10:18",330
20870,24,25000.00,"rejected","2019-01-08 03:46:53",NULL,198
20871,6,15000.00,"accepted","2019-01-08 03:49:02","2019-01-10 05:50:15",198
20872,12,29000.00,"accepted","2019-01-08 04:06:04","2019-01-10 06:18:48",318
20873,1,10000.00,"open application","2019-01-08 04:14:48",NULL,214
20874,12,25000.00,"rejected","2019-01-08 04:55:33",NULL,198
20875,6,11000.00,"accepted","2019-01-08 04:57:33","2019-01-14 06:59:38",84
20876,6,5000.00,"open application","2019-01-08 05:06:58",NULL,66
20877,24,15000.00,"rejected","2019-01-08 05:15:21",NULL,377
20878,12,18000.00,"accepted","2019-01-08 05:20:41","2019-01-10 08:33:52",198
20879,12,100000.00,"open application","2019-01-08 05:36:37",NULL,64
20880,24,45000.00,"rejected","2019-01-08 05:42:05",NULL,245
20881,24,35000.00,"accepted","2019-01-08 05:43:15","2019-01-10 04:53:41",77
20882,1,10000.00,"open application","2019-01-08 06:07:56",NULL,286
20883,12,10000.00,"rejected","2019-01-08 06:33:14",NULL,119
20884,6,10000.00,"rejected","2019-01-08 06:40:23",NULL,119
20885,12,25000.00,"rejected","2019-01-08 06:43:44",NULL,318
20886,12,36000.00,"accepted","2019-01-08 06:50:38","2019-01-14 00:50:22",263
20887,12,39000.00,"accepted","2019-01-08 06:53:30","2019-01-17 08:01:18",119
20888,24,100000.00,"rejected","2019-01-08 07:00:10",NULL,127
20889,3,15000.00,"open application","2019-01-08 07:03:37",NULL,119
20890,12,16000.00,"rejected","2019-01-08 07:22:19",NULL,119
20891,6,15000.00,"rejected","2019-01-08 07:23:40",NULL,210
20892,6,9500.00,"accepted","2019-01-08 07:25:14","2019-01-10 08:39:02",198
20893,24,20000.00,"rejected","2019-01-08 07:25:51",NULL,391
20894,6,10000.00,"rejected","2019-01-08 07:26:36",NULL,387
20895,12,39000.00,"rejected","2019-01-08 07:41:39",NULL,350
20896,12,19500.00,"accepted","2019-01-08 07:48:27","2019-01-14 06:10:20",119
20897,12,43000.00,"accepted","2019-01-08 07:50:59","2019-01-10 06:23:26",311
20898,12,25000.00,"rejected","2019-01-08 08:00:36",NULL,198
20899,6,10000.00,"open application","2019-01-08 08:17:16",NULL,330
20900,6,22000.00,"accepted","2019-01-08 08:19:20","2019-01-10 06:04:10",414
20901,24,100000.00,"rejected","2019-01-08 08:22:05",NULL,385
20902,6,17000.00,"accepted","2019-01-08 08:41:35","2019-01-14 02:36:42",385
20903,1,5000.00,"open application","2019-01-08 08:41:50",NULL,387
20904,6,20000.00,"rejected","2019-01-08 08:47:03",NULL,245
20905,6,6500.00,"accepted","2019-01-08 08:47:26","2019-01-14 03:32:21",380
20906,12,35000.00,"accepted","2019-01-08 08:58:08","2019-01-14 05:07:07",214
20907,12,29000.00,"accepted","2019-01-08 08:59:36","2019-01-10 06:52:49",119
20908,6,14000.00,"accepted","2019-01-08 09:11:50","2019-01-14 08:53:37",392
20909,6,12000.00,"accepted","2019-01-08 09:12:40","2019-01-10 04:32:03",414
20910,12,70000.00,"open application","2019-01-08 09:14:29",NULL,385
20911,12,20000.00,"accepted","2019-01-08 09:24:58","2019-01-14 02:48:54",414
20912,6,12000.00,"accepted","2019-01-08 09:50:07","2019-01-14 00:15:57",291
20913,1,32400.00,"rejected","2019-01-08 10:12:24",NULL,122
20914,6,10000.00,"rejected","2019-01-08 10:44:40",NULL,119
20915,3,6000.00,"accepted","2019-01-08 11:06:53","2019-01-14 08:00:48",396
20916,24,15000.00,"rejected","2019-01-08 11:08:11",NULL,267
20917,24,100000.00,"rejected","2019-01-08 11:35:17",NULL,385
20918,12,30000.00,"accepted","2019-01-08 12:14:16","2019-01-16 02:12:30",267
20919,3,15000.00,"open application","2019-01-08 12:24:59",NULL,216
20920,24,50000.00,"open application","2019-01-08 12:33:52",NULL,198
20921,6,16000.00,"accepted","2019-01-08 13:16:32","2019-01-14 09:06:34",414
20922,6,15000.00,"rejected","2019-01-08 13:35:51",NULL,380
20923,12,36000.00,"accepted","2019-01-08 14:27:37","2019-01-14 00:54:36",267
20924,1,5000.00,"open application","2019-01-08 14:42:51",NULL,198
20925,6,20000.00,"open application","2019-01-08 17:00:32",NULL,344
20926,3,30000.00,"open application","2019-01-08 17:19:22",NULL,127
20927,3,20000.00,"rejected","2019-01-08 20:50:13",NULL,156
20928,6,20000.00,"accepted","2019-01-08 22:15:13","2019-01-15 07:05:17",403
20929,3,50000.00,"rejected","2019-01-08 23:11:21",NULL,127
20930,3,8000.00,"rejected","2019-01-09 00:25:06",NULL,328
20931,1,7290.00,"rejected","2019-01-09 01:22:32",NULL,119
20932,6,14000.00,"accepted","2019-01-09 01:25:32","2019-01-14 07:21:49",84
20933,1,8000.00,"rejected","2019-01-09 01:26:26",NULL,162
20934,24,40000.00,"open application","2019-01-09 01:30:17",NULL,314
20935,6,10000.00,"accepted","2019-01-09 01:31:51","2019-01-18 00:30:04",84
20936,6,10000.00,"rejected","2019-01-09 01:37:10",NULL,162
20937,6,12000.00,"accepted","2019-01-09 01:52:00","2019-01-14 03:13:30",252
20938,6,10000.00,"rejected","2019-01-09 02:01:24",NULL,237
20939,6,18000.00,"accepted","2019-01-09 02:40:00","2019-01-14 00:01:57",85
20939,6,18000.00,"accepted","2019-01-09 02:40:00","2019-01-14 00:01:57",118
20940,3,10000.00,"rejected","2019-01-09 03:51:29",NULL,391
20941,6,11500.00,"accepted","2019-01-09 04:10:20","2019-01-30 00:27:38",198
20942,6,9000.00,"accepted","2019-01-09 04:25:11","2019-01-14 07:07:02",119
20943,3,5000.00,"accepted","2019-01-09 04:29:16","2019-01-14 02:58:47",119
20944,24,20000.00,"rejected","2019-01-09 04:44:41",NULL,198
20945,6,10000.00,"accepted","2019-01-09 05:30:19","2019-01-10 08:54:31",198
20946,6,10000.00,"accepted","2019-01-09 05:50:58","2019-01-22 08:44:22",414
20947,12,42000.00,"accepted","2019-01-09 06:18:10","2019-01-16 00:48:26",318
20948,6,15000.00,"rejected","2019-01-09 06:29:33",NULL,393
20949,12,73000.00,"accepted","2019-01-09 06:33:23","2019-01-14 05:18:14",214
20950,12,20000.00,"rejected","2019-01-09 07:10:00",NULL,119
20951,24,48000.00,"rejected","2019-01-09 07:26:28",NULL,245
20952,6,20000.00,"rejected","2019-01-09 07:47:46",NULL,414
20953,12,50000.00,"rejected","2019-01-09 07:49:47",NULL,318
20954,12,17000.00,"accepted","2019-01-09 08:19:34","2019-01-14 04:54:07",119
20955,3,10000.00,"open application","2019-01-09 08:30:13",NULL,237
20956,12,24000.00,"accepted","2019-01-09 09:23:31","2019-01-14 04:42:26",241
20957,12,32000.00,"accepted","2019-01-09 09:53:41","2019-01-14 03:24:02",267
20958,6,13500.00,"accepted","2019-01-09 10:20:12","2019-01-14 04:10:57",119
20959,6,19400.00,"accepted","2019-01-09 11:38:56","2019-01-15 00:40:27",414
20960,3,5000.00,"rejected","2019-01-09 12:26:24",NULL,286
20961,6,20000.00,"rejected","2019-01-09 12:39:41",NULL,349
20962,24,100000.00,"rejected","2019-01-09 12:41:43",NULL,198
20963,6,10000.00,"open application","2019-01-09 13:07:58",NULL,198
20964,6,16000.00,"accepted","2019-01-09 13:57:18","2019-01-14 04:03:32",119
20965,6,15000.00,"accepted","2019-01-09 13:59:20","2019-01-17 09:08:14",345
20966,6,15000.00,"open application","2019-01-09 14:11:12",NULL,267
20967,1,10000.00,"open application","2019-01-09 14:15:19",NULL,127
20968,1,7000.00,"open application","2019-01-09 15:08:08",NULL,290
20969,3,10000.00,"open application","2019-01-09 15:15:04",NULL,222
20970,6,15000.00,"accepted","2019-01-09 15:22:55","2019-01-14 08:15:17",414
20971,12,40000.00,"open application","2019-01-09 15:44:32",NULL,414
20972,1,10000.00,"open application","2019-01-09 17:05:14",NULL,368
20973,24,60000.00,"rejected","2019-01-09 17:21:56",NULL,210
20974,24,48000.00,"rejected","2019-01-09 20:15:28",NULL,198
20975,6,25000.00,"accepted","2019-01-09 22:12:53","2019-01-15 01:02:56",307
20976,6,13000.00,"accepted","2019-01-09 22:32:42","2019-01-14 04:07:02",392
20977,24,20000.00,"rejected","2019-01-10 00:35:22",NULL,319
20978,24,70000.00,"rejected","2019-01-10 00:43:32",NULL,393
20979,3,15000.00,"rejected","2019-01-10 01:04:02",NULL,126
20980,6,10000.00,"rejected","2019-01-10 01:10:07",NULL,119
20981,6,15000.00,"rejected","2019-01-10 01:10:38",NULL,119
20982,12,75000.00,"rejected","2019-01-10 01:55:02",NULL,414
20983,12,20000.00,"rejected","2019-01-10 01:56:06",NULL,414
20984,12,50000.00,"accepted","2019-01-10 02:40:20","2019-01-14 05:00:20",307
20985,12,30000.00,"accepted","2019-01-10 02:53:46","2019-01-15 05:07:15",214
20986,1,5000.00,"rejected","2019-01-10 03:19:35",NULL,198
20987,6,9500.00,"accepted","2019-01-10 03:34:55","2019-01-14 04:14:55",198
20988,6,18000.00,"rejected","2019-01-10 03:41:30",NULL,119
20989,6,15000.00,"rejected","2019-01-10 03:56:09",NULL,414
20990,6,10000.00,"rejected","2019-01-10 03:57:13",NULL,119
20991,6,15500.00,"accepted","2019-01-10 04:08:43","2019-01-15 00:13:27",198
20992,3,10000.00,"open application","2019-01-10 04:15:40",NULL,252
20993,12,11000.00,"accepted","2019-01-10 04:26:28","2019-01-15 01:52:21",318
20994,12,35000.00,"rejected","2019-01-10 04:44:23",NULL,198
20995,12,26000.00,"accepted","2019-01-10 06:06:01","2019-01-18 04:50:07",267
20996,12,50000.00,"accepted","2019-01-10 06:17:29","2019-01-16 00:24:27",348
20997,12,16000.00,"accepted","2019-01-10 06:29:32","2019-01-14 04:47:02",119
20998,6,15000.00,"rejected","2019-01-10 06:30:30",NULL,267
20999,6,20000.00,"accepted","2019-01-10 06:34:02","2019-01-14 04:31:16",385
21000,1,5000.00,"rejected","2019-01-10 06:44:25",NULL,385
21001,6,21000.00,"accepted","2019-01-10 06:48:33","2019-01-14 04:23:47",415
21002,12,40000.00,"accepted","2019-01-10 06:49:40","2019-01-15 01:23:01",322
21003,12,50000.00,"rejected","2019-01-10 06:56:28",NULL,334
21004,6,60000.00,"accepted","2019-01-10 06:59:35","2019-02-07 07:56:27",414
21005,1,1000.00,"rejected","2019-01-10 07:06:07",NULL,252
21006,3,25000.00,"rejected","2019-01-10 07:15:11",NULL,198
21007,1,8100.00,"rejected","2019-01-10 07:24:20",NULL,198
21008,3,10000.00,"rejected","2019-01-10 07:38:48",NULL,314
21009,6,11000.00,"accepted","2019-01-10 07:58:55","2019-01-21 23:44:41",198
21010,24,20000.00,"open application","2019-01-10 08:01:57",NULL,415
21011,12,35600.00,"rejected","2019-01-10 08:03:22",NULL,245
21012,6,22000.00,"rejected","2019-01-10 08:10:22",NULL,224
21013,6,10000.00,"rejected","2019-01-10 08:11:30",NULL,198
21014,12,24000.00,"accepted","2019-01-10 08:22:05","2019-01-15 07:15:15",267
21015,1,10460.36,"rejected","2019-01-10 08:30:52",NULL,198
21016,6,30000.00,"accepted","2019-01-10 08:31:39","2019-01-14 09:11:36",377
21017,6,10000.00,"rejected","2019-01-10 08:32:23",NULL,314
21018,12,25000.00,"rejected","2019-01-10 08:33:12",NULL,245
21019,24,75000.00,"rejected","2019-01-10 08:35:23",NULL,122
21020,12,25000.00,"rejected","2019-01-10 08:37:18",NULL,316
21021,3,13000.00,"accepted","2019-01-10 08:48:25","2019-02-13 09:02:15",385
21022,6,10000.00,"rejected","2019-01-10 08:50:46",NULL,198
21023,12,20000.00,"accepted","2019-01-10 08:52:04","2019-01-15 00:21:04",198
21024,6,10000.00,"accepted","2019-01-10 08:57:00","2019-01-18 01:56:02",119
21025,6,10000.00,"open application","2019-01-10 09:04:11",NULL,198
21026,6,17000.00,"accepted","2019-01-10 09:11:07","2019-01-18 03:22:34",414
21027,24,10000.00,"open application","2019-01-10 09:14:33",NULL,198
21028,24,15000.00,"rejected","2019-01-10 09:29:27",NULL,140
21029,3,10000.00,"open application","2019-01-10 09:41:36",NULL,359
21030,6,20000.00,"open application","2019-01-10 09:46:44",NULL,252
21031,3,15000.00,"rejected","2019-01-10 09:47:04",NULL,245
21032,12,40000.00,"accepted","2019-01-10 09:49:50","2019-01-17 08:52:14",318
21033,12,20000.00,"rejected","2019-01-10 10:21:36",NULL,198
21034,6,5000.00,"rejected","2019-01-10 10:23:38",NULL,119
21035,3,3000.00,"open application","2019-01-10 10:34:09",NULL,290
21036,12,25000.00,"rejected","2019-01-10 10:54:55",NULL,198
21037,24,50000.00,"rejected","2019-01-10 12:17:20",NULL,414
21038,6,26000.00,"rejected","2019-01-10 12:47:32",NULL,335
21039,12,30000.00,"open application","2019-01-10 12:49:31",NULL,252
21040,6,9000.00,"accepted","2019-01-10 13:01:42","2019-01-15 00:24:45",414
21041,6,19000.00,"accepted","2019-01-10 13:31:16","2019-01-14 08:51:07",198
21042,12,18000.00,"rejected","2019-01-10 15:01:49",NULL,198
21043,6,16000.00,"accepted","2019-01-10 15:05:11","2019-01-18 00:16:31",214
21044,6,21000.00,"rejected","2019-01-10 15:17:12",NULL,307
21045,24,100000.00,"rejected","2019-01-10 15:41:55",NULL,370
21046,6,10000.00,"rejected","2019-01-10 16:12:28",NULL,267
21047,1,20000.00,"open application","2019-01-10 17:00:40",NULL,387
21048,1,5000.00,"rejected","2019-01-10 18:56:34",NULL,210
21049,12,38000.00,"rejected","2019-01-10 19:50:31",NULL,214
21051,6,10000.00,"rejected","2019-01-10 23:53:03",NULL,299
21052,6,7500.00,"accepted","2019-01-10 23:56:55","2019-01-17 04:15:19",119
21053,6,27000.00,"accepted","2019-01-11 00:23:37","2019-01-15 00:30:45",307
21054,6,5000.00,"rejected","2019-01-11 00:23:38",NULL,385
21055,12,25000.00,"rejected","2019-01-11 01:35:41",NULL,240
21056,6,10000.00,"open application","2019-01-11 01:57:14",NULL,119
21057,24,75000.00,"rejected","2019-01-11 02:09:34",NULL,302
21058,12,30000.00,"accepted","2019-01-11 02:24:13","2019-01-17 04:18:34",307
21059,6,20000.00,"rejected","2019-01-11 03:12:58",NULL,302
21060,24,30000.00,"rejected","2019-01-11 03:14:44",NULL,377
21061,6,13500.00,"accepted","2019-01-11 03:15:13","2019-01-16 00:51:38",344
21062,6,25000.00,"rejected","2019-01-11 03:15:21",NULL,307
21063,12,50000.00,"accepted","2019-01-11 03:19:02","2019-01-15 02:02:49",318
21064,24,60000.00,"rejected","2019-01-11 03:23:34",NULL,122
21065,1,10000.00,"open application","2019-01-11 03:25:39",NULL,127
21066,24,94000.00,"accepted","2019-01-11 03:37:47","2019-01-15 01:37:58",122
21067,12,5000.00,"rejected","2019-01-11 03:43:37",NULL,198
21068,6,10000.00,"rejected","2019-01-11 03:46:22",NULL,198
21069,6,25000.00,"accepted","2019-01-11 04:03:25","2019-01-18 00:23:47",382
21070,12,27000.00,"accepted","2019-01-11 04:07:11","2019-01-15 00:37:06",198
21071,12,25000.00,"accepted","2019-01-11 04:12:18","2019-01-15 00:09:24",198
21072,6,15000.00,"rejected","2019-01-11 04:30:42",NULL,127
21073,6,5600.00,"accepted","2019-01-11 04:36:38","2019-01-22 00:16:50",119
21074,6,10000.00,"rejected","2019-01-11 04:43:09",NULL,119
21075,24,5000.00,"rejected","2019-01-11 04:52:33",NULL,127
21076,6,35000.00,"accepted","2019-01-11 05:20:04","2019-01-17 01:33:36",382
21077,24,50000.00,"open application","2019-01-11 05:39:52",NULL,226
21078,1,15000.00,"open application","2019-01-11 05:51:51",NULL,210
21079,24,50000.00,"rejected","2019-01-11 05:54:35",NULL,274
21080,1,1000.00,"rejected","2019-01-11 05:57:30",NULL,345
21081,12,52000.00,"accepted","2019-01-11 06:03:18","2019-01-16 01:50:46",307
21082,6,35000.00,"accepted","2019-01-11 06:04:36","2019-01-16 01:01:08",413
21083,6,15000.00,"open application","2019-01-11 06:11:09",NULL,330
21084,12,25000.00,"accepted","2019-01-11 06:22:58","2019-01-15 00:27:31",198
21085,12,23000.00,"accepted","2019-01-11 06:26:35","2019-01-21 05:57:44",198
21086,12,20000.00,"rejected","2019-01-11 06:33:00",NULL,360
21087,6,33000.00,"rejected","2019-01-11 06:46:53",NULL,85
21087,6,33000.00,"rejected","2019-01-11 06:46:53",NULL,118
21088,1,5000.00,"open application","2019-01-11 06:58:11",NULL,127
21089,12,54000.00,"accepted","2019-01-11 07:06:08","2019-01-15 01:46:53",318
21090,6,18000.00,"accepted","2019-01-11 07:18:36","2019-01-17 04:10:30",85
21090,6,18000.00,"accepted","2019-01-11 07:18:36","2019-01-17 04:10:30",118
21091,6,25000.00,"rejected","2019-01-11 07:32:11",NULL,198
21092,24,85000.00,"open application","2019-01-11 07:38:53",NULL,283
21093,12,45000.00,"open application","2019-01-11 07:44:32",NULL,330
21094,24,80000.00,"rejected","2019-01-11 08:16:17",NULL,318
21095,6,15000.00,"rejected","2019-01-11 08:20:21",NULL,267
21096,6,20000.00,"rejected","2019-01-11 08:40:57",NULL,198
21097,6,8000.00,"accepted","2019-01-11 08:45:44","2019-01-17 00:16:38",414
21098,6,20000.00,"open application","2019-01-11 09:21:24",NULL,307
21099,12,30000.00,"rejected","2019-01-11 09:38:10",NULL,198
21100,3,35000.00,"open application","2019-01-11 09:50:07",NULL,387
21101,12,31000.00,"accepted","2019-01-11 09:55:05","2019-01-29 04:18:18",414
21102,6,10500.00,"accepted","2019-01-11 10:07:53","2019-01-21 07:05:41",198
21103,12,20000.00,"open application","2019-01-11 10:13:38",NULL,119
21104,12,22000.00,"rejected","2019-01-11 10:35:33",NULL,314
21105,3,6000.00,"open application","2019-01-11 10:44:02",NULL,104
21105,3,6000.00,"open application","2019-01-11 10:44:02",NULL,115
21106,12,20000.00,"accepted","2019-01-11 10:53:03","2019-01-16 01:07:36",385
21107,6,15000.00,"accepted","2019-01-11 11:02:00","2019-01-17 00:10:57",311
21108,6,10000.00,"accepted","2019-01-11 11:13:24","2019-01-17 00:46:32",385
21109,24,70000.00,"accepted","2019-01-11 11:36:45","2019-01-17 09:05:43",414
21110,12,30000.00,"rejected","2019-01-11 11:59:31",NULL,385
